Response,Error,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Rating_InternetMovieDatabase,Rating_RottenTomatoes,Rating_Metacritic,Season,Episode,seriesID,totalSeasons
True,,Going in Style,1979,PG,25 Dec 1979,97 min,"Comedy, Crime, Drama",Martin Brest,"Edward Cannon, Martin Brest","George Burns, Art Carney, Lee Strasberg",Three friends living on the dole decide to rob a bank.,English,United States,1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BYmI4NjlhZjgtMDFiNS00ZWM1LTk5NDEtYzYxNmYzYzRmZjQxXkEyXkFqcGc@._V1_SX300.jpg,65,7.1,"4,190",tt0079219,movie,N/A,"$26,869,286",N/A,N/A,7.1/10,82%,65/100,,,,
True,,Going in Style,2017,PG-13,07 Apr 2017,96 min,"Comedy, Crime",Zach Braff,"Theodore Melfi, Edward Cannon","Michael Caine, Alan Arkin, Ann-Margret","Desperate to pay their bills and support their loved ones, lifelong pals Willy Davis, Albert Gardner, and Joe Harding risk it all by robbing the bank that absconded with the pension money that they earned from working there for ye...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTc5Mzg3NjI4OF5BMl5BanBnXkFtZTgwNzA3Mzg4MDI@._V1_SX300.jpg,50,6.6,"95,729",tt2568862,movie,N/A,"$45,018,541",N/A,N/A,6.6/10,82%,50/100,,,,
True,,Colossal,2016,R,21 Apr 2017,109 min,"Comedy, Drama, Fantasy",Nacho Vigalondo,Nacho Vigalondo,"Anne Hathaway, Jason Sudeikis, Austin Stowell","Gloria is an out-of-work party girl forced to leave her life in New York City and move back home. When reports surface that a giant creature is destroying Seoul, she gradually comes to the realization that she is somehow connected...","English, Korean","United States, Spain, Canada, South Korea",3 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BMTY2NTExOTA2MF5BMl5BanBnXkFtZTgwNTMwMjE2MTI@._V1_SX300.jpg,70,6.2,"72,122",tt4680182,movie,N/A,"$3,029,287",N/A,N/A,6.2/10,82%,70/100,,,,
True,,The Case for Christ,2007,Unrated,11 Sep 2007,71 min,Documentary,"Michael Eaton, Timothy Eaton","Wayne P. Allen, Timothy Eaton, Lee Strobel (book)","Lee Strobel, Leslie Strobel, J.P. Moreland, Mark Strauss","Based upon the Gold-Medallion award-winning best-seller, The Case for Christ documents Lee Strobel's journey from atheism to faith through his two-year investigation of the Bible and the ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjc1NTYyMTU1MF5BMl5BanBnXkFtZTcwOTIwMzU1MQ@@._V1_SX300.jpg,N/A,6.5,574,tt1153037,movie,N/A,N/A,N/A,N/A,6.5/10,,,,,,
True,,Smurfs: The Lost Village,2017,PG,07 Apr 2017,90 min,"Animation, Adventure, Comedy",Kelly Asbury,"Stacey Harman, Pamela Ribon, Peyo","Demi Lovato, Rainn Wilson, Joe Manganiello","A mysterious map sets Smurfette and her friends Brainy, Clumsy and Hefty on an exciting race through the Forbidden Forest, leading to the discovery of the biggest secret in Smurf history.",English,"United States, Hong Kong, China, Czech Republic, United Kingdom, Canada, Belgium",1 win & 6 nominations total,https://m.media-amazon.com/images/M/MV5BMGVlYjY0ZTQtMDVkNS00NzNlLWE5NmMtODY1MjJmNTI5MTAxXkEyXkFqcGc@._V1_SX300.jpg,40,6.0,"26,667",tt2398241,movie,N/A,"$45,020,282",N/A,N/A,6.0/10,41%,40/100,,,,
True,,The Case for Christ,2017,PG,07 Apr 2017,112 min,"Biography, Drama",Jon Gunn,"Brian Bird, Lee Strobel","Mike Vogel, Erika Christensen, Faye Dunaway",An investigative journalist and self-proclaimed atheist sets out to disprove the existence of God after his wife becomes a Christian.,English,United States,4 nominations total,https://m.media-amazon.com/images/M/MV5BMjJhNmIzNTYtNTBkNS00NzZiLTgzMTItNDdmZjNlZmY2MTEzXkEyXkFqcGc@._V1_SX300.jpg,50,6.3,"10,797",tt6113488,movie,N/A,"$14,682,684",N/A,N/A,6.3/10,63%,50/100,,,,
True,,Their Finest,2016,R,07 Apr 2017,117 min,"Comedy, Drama, Romance",Lone Scherfig,"Lissa Evans, Gaby Chiappe","Gemma Arterton, Sam Claflin, Bill Nighy","A former secretary, newly appointed as a scriptwriter for propaganda films, joins the cast and crew of a major production while the Blitz rages around them.","English, Hungarian, Polish, French","United Kingdom, Sweden, France",1 win & 7 nominations total,https://m.media-amazon.com/images/M/MV5BMzJmZmE4MjItOGY5ZC00N2NhLTkyOWItY2JmNTNlZjhmNTE5XkEyXkFqcGc@._V1_SX300.jpg,76,6.8,"21,896",tt1661275,movie,N/A,"$3,603,484",N/A,N/A,6.8/10,90%,76/100,,,,
True,,The Boss Baby,2017,PG,31 Mar 2017,97 min,"Animation, Adventure, Comedy",Tom McGrath,"Michael McCullers, Marla Frazee","Alec Baldwin, Steve Buscemi, Jimmy Kimmel","A suit-wearing, briefcase-carrying baby pairs up with his 7-year old brother to stop the dastardly plot of the CEO of Puppy Co.","English, Spanish",United States,Nominated for 1 Oscar. 4 wins & 22 nominations total,https://m.media-amazon.com/images/M/MV5BMTg5MzUxNzgxNV5BMl5BanBnXkFtZTgwMTM2NzQ3MjI@._V1_SX300.jpg,50,6.3,"152,981",tt3874544,movie,N/A,"$175,003,033",N/A,N/A,6.3/10,53%,50/100,,,,
True,,Carrie Pilby,2016,Not Rated,04 Apr 2017,98 min,"Comedy, Drama",Susan Johnson,"Kara Holden, Caren Lissner","Bel Powley, Nathan Lane, William Moseley","A person of high intelligence struggles to make sense of the world as it relates to morality, relationships, sex, and leaving her apartment.",English,United States,1 win & 2 nominations total,https://m.media-amazon.com/images/M/MV5BMjMxMTQ2ODgwMF5BMl5BanBnXkFtZTgwNjQyODY2MTI@._V1_SX300.jpg,52,6.7,"14,070",tt2989524,movie,N/A,"$18,957",N/A,N/A,6.7/10,65%,52/100,,,,
True,,Life,1996,N/A,24 Oct 1996,85 min,Drama,Lawrence Johnston,"John Brumpton, Lawrence Johnston","John Brumpton, David Tredinnick, Kevin Hopkins",Life is a 1996 Australian film about life in a section of a prison reserved for those infected with HIV.,English,Australia,1 win & 4 nominations,https://m.media-amazon.com/images/M/MV5BMjcxNTgxZGMtNzE2OC00NzljLWIxMzItYWNiMGIxNjNkMzBlXkEyXkFqcGc@._V1_SX300.jpg,N/A,7.0,76,tt0116875,movie,N/A,N/A,N/A,N/A,7.0/10,,,,,,
True,,Chips,2019,N/A,N/A,14 min,"Short, Drama",Karen Kelly,"Daisy Costello, Karen Kelly","Sophie Lawson, Sarah McCardie, Peter Mullan",N/A,English,UK,N/A,https://m.media-amazon.com/images/M/MV5BZWQ0YTE2NjMtZmRkOS00NDUyLWFmODctM2Q3ODRlZjcyMDFkXkEyXkFqcGdeQXVyMTA1NzE2ODM2._V1_SX300.jpg,N/A,N/A,N/A,tt10671988,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Power Rangers,2017,PG-13,24 Mar 2017,124 min,"Action, Adventure, Fantasy",Dean Israelite,"John Gatins, Matt Sazama, Burk Sharpless","Dacre Montgomery, Naomi Scott, RJ Cyler","When Earth is on the verge of an alien invasion, five teenagers, who are infused with superhuman abilities, must harness their newfound powers to battle this threat - as the Power Rangers.","English, Mandarin","United States, Hong Kong, Japan, Canada, New Zealand",6 nominations total,https://m.media-amazon.com/images/M/MV5BMTA5MzU1NDI4NzBeQTJeQWpwZ15BbWU4MDUxMDQ0NDEy._V1_SX300.jpg,44,5.9,"117,325",tt3717490,movie,N/A,"$85,364,450",N/A,N/A,5.9/10,51%,44/100,,,,
True,,Life,2025,N/A,23 Aug 2025,7 min,"Documentary, Short",Akshay Mohanan,N/A,N/A,"In Chennai, a 70-year-old kozhukattai artisan's humble stall becomes a symbol of resilience and grace, her decades of quiet perseverance captured in a dialogue-free meditation on endurance.",N/A,India,N/A,https://m.media-amazon.com/images/M/MV5BNDZjZmNmMTgtN2Y5YS00OWFmLTg3NTYtZmJlZTY4M2I2YTQ4XkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,N/A,tt37971110,movie,N/A,N/A,N/A,N/A,,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Life,1999,R,16 Apr 1999,108 min,"Comedy, Crime, Drama",Ted Demme,"Robert Ramsey, Matthew Stone","Eddie Murphy, Martin Lawrence, Obba Babatundé","In 1932, two strangers are wrongfully convicted and develop a strong friendship in prison that lasts them through the 20th century.",English,United States,Nominated for 1 Oscar. 1 win & 6 nominations total,https://m.media-amazon.com/images/M/MV5BMzE2NTgwYjAtMDMwNy00NWI3LWE3MTktNDE3NGExMzBiMGI1XkEyXkFqcGc@._V1_SX300.jpg,63,6.8,"59,656",tt0123964,movie,N/A,"$64,016,268",N/A,N/A,6.8/10,53%,63/100,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Life,2016,N/A,20 Apr 2016,N/A,"Music, Musical","Michael Nunn, William Trevitt",N/A,"Simone Donati, Flavien Esmieu, Marc Galvez","BalletBoyz continue their daring and challenging approach to dance with an elegant, powerful and provocative look at life and death.",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BODQyMTczZDgtYzJhNy00YjIzLWIyNTUtZjM2NDE4MmRkYjAxXkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,N/A,tt22079632,movie,N/A,N/A,N/A,N/A,,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Life,1999,N/A,12 Nov 1999,6 min,"Animation, Short",Mo Willems,N/A,N/A,"In life, the big fish eats the little fish, and the bigger fish eats the big fish. To illustrate this basic truth, thirty-three animators each introduce a character who eats the one previously introduced and is eaten by the next a...",None,United States,N/A,N/A,N/A,6.5,23,tt0265283,movie,N/A,N/A,N/A,N/A,6.5/10,53%,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Life,2020,N/A,12 Feb 2021,N/A,"Short, Drama",Mohammad Mohammadian,Mohammad Mohammadian,N/A,Life is an experimental super short film about time of life. The duration of this film is only 4 seconds (not minutes) because life is very short and very fast.,English,Iran,1 win & 8 nominations,https://m.media-amazon.com/images/M/MV5BMWUxNDI0OGMtYjZhMi00OWI2LWJiNDMtNmQ5ZmM4MDc2YzJkXkEyXkFqcGdeQXVyNjY4ODUwNzI@._V1_SX300.jpg,N/A,9.1,"1,069",tt13167932,movie,N/A,N/A,N/A,N/A,9.1/10,,,,,,
True,,Life,2015,R,04 Dec 2015,111 min,"Biography, Drama",Anton Corbijn,Luke Davies,"Robert Pattinson, Dane DeHaan, Peter Lucas",A photographer for LIFE Magazine is assigned to shoot pictures of James Dean.,English,"United Kingdom, Germany, Canada, Australia, United States",N/A,https://m.media-amazon.com/images/M/MV5BMTA3Mzc5Nzk0ODReQTJeQWpwZ15BbWU4MDA2ODQxMTcx._V1_SX300.jpg,59,6.0,"9,036",tt2948840,movie,N/A,N/A,N/A,N/A,6.0/10,63%,59/100,,,,
True,,Life,2017,R,24 Mar 2017,104 min,"Horror, Sci-Fi, Thriller",Daniel Espinosa,"Rhett Reese, Paul Wernick","Jake Gyllenhaal, Rebecca Ferguson, Ryan Reynolds",A team of scientists aboard the ISS discover a rapidly evolving Martian predator that needs to be kept away from Earth at all costs.,"English, Japanese, Vietnamese",United States,7 nominations total,https://m.media-amazon.com/images/M/MV5BNWNkYWYzNGUtOWVjNS00MGY0LWIyY2YtODllNGIxOGRlOTgyXkEyXkFqcGc@._V1_SX300.jpg,54,6.6,"269,765",tt5442430,movie,N/A,"$30,234,022",N/A,N/A,6.6/10,67%,54/100,,,,
True,,Life,2003,N/A,N/A,2 min,"Animation, Comedy, Short",Bruno Bozzetto,Bruno Bozzetto,Jack Grinhaus,A character wants to create a new planet...,None,Italy,N/A,https://m.media-amazon.com/images/M/MV5BYTNlMjk1YjYtMjQ5Mi00MDYxLWI3MjQtY2RhNWNlNzU1MzY4XkEyXkFqcGdeQXVyMTAyNTQ0MTk@._V1_SX300.jpg,N/A,6.7,86,tt0457040,movie,N/A,N/A,N/A,N/A,6.7/10,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,CHIPS,2017,R,24 Mar 2017,100 min,"Action, Comedy, Crime",Dax Shepard,"Rick Rosner, Dax Shepard","Michael Peña, Dax Shepard, Vincent D'Onofrio",An inexperienced rookie is teamed up with a hardened pro at the California Highway Patrol in Los Angeles; the newbie officer soon learns his partner is really an undercover Fed investigating a heist which may involve some crooked ...,"English, Spanish",United States,2 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BZjFjYmUwMGYtYWNkMS00ZTYwLWFjMjItNmNlYmJjZWVkODVhXkEyXkFqcGc@._V1_SX300.jpg,28,6.0,"53,050",tt0493405,movie,N/A,"$18,600,152",N/A,N/A,6.0/10,20%,28/100,,,,
True,,Life,2020,PG,20 Apr 2020,9 min,"Short, Drama",Joseph Riggi,Joseph Riggi,"Erick Velazquillo, Rotisha Geter, Juan Alarcon","Justin is caught up in the mundane routine of everyday life. Can anything break him out of the cycle, or like most of us is he doomed to repeat it forever?",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMDZmYmRhMjAtYjRlNy00ZGI3LWIyMjEtMjk3ODgzNTYzODYzXkEyXkFqcGdeQXVyMTAxOTMzMzQy._V1_SX300.jpg,N/A,N/A,9,tt12280628,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Slamma Jamma,2017,PG,23 Mar 2017,104 min,"Drama, Sport",Timothy A. Chey,Timothy A. Chey,"Chris Staples, Michael Irvin, Jose Canseco","Wrongfully accused and sent to prison, a former basketball star prepares for the national slam dunk competition while finding redemption in Christ and in those he loves.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTc4MjAzODA3NF5BMl5BanBnXkFtZTgwMzYwNTM1MTI@._V1_SX300.jpg,N/A,6.0,"1,970",tt5319866,movie,N/A,"$1,687,000",N/A,N/A,6.0/10,,,,,,
True,,The Belko Experiment,2016,R,17 Mar 2017,89 min,"Horror, Thriller",Greg McLean,James Gunn,"John Gallagher Jr., Tony Goldwyn, Adria Arjona","In a twisted social experiment, eighty Americans are locked in their high-rise corporate office in Bogotá, Colombia, and ordered by an unknown voice coming from the company's intercom system to participate in a deadly game of kill...",English,"United States, Colombia",N/A,https://m.media-amazon.com/images/M/MV5BODQyMDkyOTE2MF5BMl5BanBnXkFtZTgwNDQ1NTQwMTI@._V1_SX300.jpg,44,6.2,"64,370",tt1082807,movie,N/A,"$10,166,820",N/A,N/A,6.2/10,55%,44/100,,,,
True,,The Sense of an Ending,2017,PG-13,10 Mar 2017,108 min,"Drama, Mystery",Ritesh Batra,"Julian Barnes, Nick Payne","Jim Broadbent, Charlotte Rampling, Harriet Walter",A man becomes haunted by his past and is presented with a mysterious legacy that causes him to re-think his current situation in life.,English,"United Kingdom, United States",1 win total,https://m.media-amazon.com/images/M/MV5BMmQ1ZmI4NWItZWRlMi00NmQxLWE4YTEtZDdlNDQwNDYzY2NhXkEyXkFqcGc@._V1_SX300.jpg,61,6.4,"7,790",tt4827986,movie,N/A,"$1,274,420",N/A,N/A,6.4/10,75%,61/100,,,,
True,,Kong: Skull Island,2017,PG-13,10 Mar 2017,118 min,"Action, Adventure, Fantasy",Jordan Vogt-Roberts,"Dan Gilroy, Max Borenstein, Derek Connolly","Tom Hiddleston, Samuel L. Jackson, Brie Larson","After the Vietnam war, a team of scientists explores an uncharted island in the Pacific, venturing into the domain of the mighty Kong and must fight to escape a primal Eden.","English, Vietnamese, Japanese","United States, China, Vietnam",Nominated for 1 Oscar. 1 win & 22 nominations total,https://m.media-amazon.com/images/M/MV5BMTcwMjcxYTQtYjJlOS00YTE1LWIyZGYtOGRlOTBlMWZmYTliXkEyXkFqcGc@._V1_SX300.jpg,62,6.7,"367,774",tt3731562,movie,N/A,"$168,052,812",N/A,N/A,6.7/10,75%,62/100,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Raw,2024,N/A,17 Oct 2024,N/A,"Short, Drama",Erica Lane,Erica Lane,"Erica Lane, Will Madden",N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZjgzOTJiNTItY2IzNS00NTNlLTgxZmEtMTcwOWJmYzgzOGI5XkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,N/A,tt31614397,movie,N/A,N/A,N/A,N/A,,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,The Shack,2017,PG-13,03 Mar 2017,132 min,"Drama, Fantasy",Stuart Hazeldine,"John Fusco, Andrew Lanham, Destin Daniel Cretton","Sam Worthington, Octavia Spencer, Tim McGraw","A grieving man receives a mysterious, personal invitation to meet with God at a place called ""The Shack.""",English,"United States, Canada, Hong Kong",3 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BMjI3MDMxNzcxNl5BMl5BanBnXkFtZTgwODc4MzkwOTE@._V1_SX300.jpg,32,6.3,"41,946",tt2872518,movie,N/A,"$57,386,418",N/A,N/A,6.3/10,20%,32/100,,,,
True,,The Shack,2012,N/A,08 Dec 2012,13 min,"Short, Horror, Thriller",Andrew Schwarz,Andrew Schwarz,"Adam Walton, Jillian Rea, Andrew Varenhorst",A young couple's first date at the beach takes a strange turn when they visit a lifeguard shack.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjAyNDcxMTg4MV5BMl5BanBnXkFtZTcwNjI5MTY2OA@@._V1_SX300.jpg,N/A,8.3,22,tt2249141,movie,N/A,N/A,N/A,N/A,8.3/10,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Logan,2017,R,03 Mar 2017,137 min,"Action, Drama, Sci-Fi",James Mangold,"James Mangold, Scott Frank, Michael Green","Hugh Jackman, Patrick Stewart, Dafne Keen","In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.","English, Spanish",United States,Nominated for 1 Oscar. 28 wins & 82 nominations total,https://m.media-amazon.com/images/M/MV5BM2JjODdkMGMtNmY2YS00OGM2LThiY2YtZGYyNzE4Nzc2ODA0XkEyXkFqcGc@._V1_SX300.jpg,77,8.1,"905,584",tt3315342,movie,N/A,"$226,277,068",N/A,N/A,8.1/10,93%,77/100,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Junction 48,2016,Not Rated,05 May 2016,95 min,"Action, Biography, Crime",Udi Aloni,"Oren Moverman, Tamer Nafar","Tamer Nafar, Samar Qupty, Salwa Nakkara","Set against a backdrop of the Israeli-Palestinian conflict, Palestinian rapper Kareem and his singer girlfriend Manar struggle, love and make music in their crime-ridden ghetto and Tel Aviv's hip-hop club scene.","Arabic, Hebrew","Israel, Germany, United States",8 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BMjM1OTIyMDMxOF5BMl5BanBnXkFtZTgwMDEyNzc0MTI@._V1_SX300.jpg,62,6.6,743,tt5140182,movie,N/A,"$12,795",N/A,N/A,6.6/10,78%,62/100,,,,
True,,Donald Cried,2016,Not Rated,12 Mar 2016,85 min,"Comedy, Drama",Kris Avedisian,"Kris Avedisian, Kyle Espeleta, Jesse Wakeman","Jesse Wakeman, Kris Avedisian, William Billington","With sudden passing of his grandmother, Peter Latang returns to his hometown and encounters his long lost, childhood friend, Donald Treebeck. What begins as a simple favor, turns into a long day's journey into the past.",English,United States,10 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BMTUyNjU2MzMzMl5BMl5BanBnXkFtZTgwNTUwNTcxMTI@._V1_SX300.jpg,72,6.6,"1,384",tt4442604,movie,N/A,"$61,406",N/A,N/A,6.6/10,89%,72/100,,,,
True,,Logan,2013,N/A,27 Apr 2013,6 min,"Short, Mystery","Andreas Climent, André Hedetoft","Andreas Climent, André Hedetoft","Kola Krauze, Tobias Nilsson, Deepak Tara","A lone man locked inside a dark room is violently interrogated about his identity. When his captors finally find out who he is, they realize that he isn't locked in with them, they are the ones locked in with him.","English, Swedish",Sweden,N/A,https://m.media-amazon.com/images/M/MV5BNTk4NmM4NWEtNzhiNS00ZGNlLTkxZWQtZjg3MWI1NTZhZjYyXkEyXkFqcGdeQXVyNDI4ODAxMjM@._V1_SX300.jpg,N/A,4.6,21,tt2814388,movie,N/A,N/A,N/A,N/A,4.6/10,,,,,,
True,,Logan,2010,N/A,10 Sep 2010,94 min,"Comedy, Drama, Family","Kyle Lawrence, Caleb Doyle","David Clevenger, Allakrea Condon, Andrea Condon","Leo Howard, Booboo Stewart, Patrick Probst","""Logan"" is a story about two teenage brothers, Tyler and Logan. Logan, the younger of the two, has got his mind set on a seemingly impossible project which turns out to be much harder than he could ever imagine. At the turn of an ...",English,United States,1 win,https://m.media-amazon.com/images/M/MV5BNzI5NDgzNDQ3NV5BMl5BanBnXkFtZTcwODU0ODQxNA@@._V1_SX300.jpg,N/A,5.9,322,tt1483010,movie,N/A,"$7,137",N/A,N/A,5.9/10,,,,,,
True,,Before I Fall,2017,PG-13,03 Mar 2017,98 min,"Drama, Fantasy, Mystery",Ry Russo-Young,"Maria Maggenti, Lauren Oliver","Zoey Deutch, Halston Sage, Cynthy Wu","February 12 is just another day in Sam's charmed life, until it turns out to be her last. Stuck reliving her last day over and over, Sam untangles the mystery around her death and discovers everything she's losing.",English,United States,2 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BNDYwOTY0MDI2OV5BMl5BanBnXkFtZTgwOTE5NzM2MDI@._V1_SX300.jpg,58,6.4,"57,889",tt1691916,movie,N/A,"$12,241,122",N/A,N/A,6.4/10,64%,58/100,,,,
True,,Collide,2016,PG-13,24 Feb 2017,99 min,"Action, Adventure, Crime",Eran Creevy,"F. Scott Frazier, Eran Creevy","Nicholas Hoult, Felicity Jones, Anthony Hopkins","An American backpacker gets involved with a ring of drug smugglers as their driver, though he winds up on the run from his employers across Cologne high-speed Autobahn.","English, German","United Kingdom, Germany, United States",1 win & 1 nomination total,https://m.media-amazon.com/images/M/MV5BNzc3NmMzM2MtMDc1OC00ZTQ4LWE3NzItMzgwM2NmMzNhOTAzXkEyXkFqcGc@._V1_SX300.jpg,33,5.7,"17,848",tt2126235,movie,N/A,"$2,280,004",N/A,N/A,5.7/10,23%,33/100,,,,
True,,Bitter Harvest,1993,R,10 Sep 1994,98 min,"Action, Comedy, Thriller",Duane Clark,Randall Fontana,"Patsy Kensit, Stephen Baldwin, Jennifer Rubin",Two attractive strangers invade the life of a reclusive farmboy who recently inherited his father's estate.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOTkxYjUzNWQtMjBiMy00NDVlLWE5MDQtOTU2ZGMyOWYzYTI0XkEyXkFqcGc@._V1_SX300.jpg,N/A,4.5,889,tt0106418,movie,N/A,N/A,N/A,N/A,4.5/10,,,,,,
True,,Collide,2022,R,27 Feb 2023,90 min,Thriller,Mukunda Michael Dewil,"Mukunda Michael Dewil, Moira Dewil","Ryan Phillippe, Jim Gaffigan, Kat Graham",Follows a group of characters as their paths intersect over the course of an evening at an L.A. restaurant.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNDU2NjhmOGMtNmEzMy00YWY3LWJkNWQtNDFiOTQyYmY0MDEwXkEyXkFqcGdeQXVyNjUxMjc1OTM@._V1_SX300.jpg,N/A,4.3,"1,362",tt17527124,movie,N/A,N/A,N/A,N/A,4.3/10,,,,,,
