Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Rating_InternetMovieDatabase,Rating_RottenTomatoes,Rating_Metacritic,Error,Season,Episode,seriesID,totalSeasons
Watermarks,2004,Unrated,10 Dec 2004,80 min,"Documentary, History, Sport",Yaron Zilberman,"Ronen Dorfan, Yonatan Israel, Yaron Zilberman","Hanni Lux, Judith Haspel, Anni Lampl","The story of the Hakoah Vienna Jewish womens swim team of the 1930s, their forced separation, and their reunion decades later.","English, Hebrew, German","Israel, United States, France, Austria",10 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BMTI0MDIxMTM0N15BMl5BanBnXkFtZTcwNDMyNzcyMQ@@._V1_SX300.jpg,67,7.2,252,tt0405461,movie,N/A,"$246,094",N/A,N/A,True,7.2/10,96%,67/100,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Are We There Yet?,2020,N/A,07 Sep 2020,5 min,Short,Clay Powers,N/A,N/A,"""Are We There Yet"" answers that very age-old question.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNTA0YzliNTktNTJmOC00ZWY3LTliNTMtZDQzZDhhMDM1YjY0XkEyXkFqcGdeQXVyMTEwNjY4MTky._V1_SX300.jpg,N/A,N/A,N/A,tt16220874,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Are We There Yet?,2005,PG,21 Jan 2005,95 min,"Adventure, Comedy, Family",Brian Levant,"Steven Gary Banks, Claudia Grazioso, J. David Stem","Ice Cube, Nia Long, Aleisha Allen","To impress a foxy divorcee, ladies' man Nick offers to take her kids on an extended road trip, unaware of the torture he's in for.",English,United States,1 win & 8 nominations total,https://m.media-amazon.com/images/M/MV5BNDllNWNiZDYtMGUzNC00ZGFiLTgzNWQtNjk4YTFkNmM5OWFmXkEyXkFqcGc@._V1_SX300.jpg,27,4.8,"35,444",tt0368578,movie,N/A,"$82,674,398",N/A,N/A,True,4.8/10,12%,27/100,,,,,
Elektra,1994,N/A,01 Sep 1994,N/A,"Drama, Music",N/A,"Hugo von Hofmannsthal, Sophocles","Hildegard Behrens, Brigitte Fassbaender, James King",N/A,German,United States,N/A,https://m.media-amazon.com/images/M/MV5BM2UwMTA2ZGEtMzU1Ny00MGRhLTg2ODctNWU5OTk2OTM0YzJjXkEyXkFqcGdeQXVyMjg3NTY4Nw@@._V1_SX300.jpg,N/A,8.9,11,tt0322149,movie,N/A,N/A,N/A,N/A,True,8.9/10,,,,,,,
Elektra,1989,N/A,N/A,109 min,"Drama, Music",Brian Large,"Hugo von Hofmannsthal, Sophocles","Éva Marton, Cheryl Studer, Brigitte Fassbaender",N/A,German,"Austria, United Kingdom",N/A,https://m.media-amazon.com/images/M/MV5BMjAzNDg4NzYwNV5BMl5BanBnXkFtZTcwOTk3NDcxMQ@@._V1_SX300.jpg,N/A,7.9,27,tt0255136,movie,N/A,N/A,N/A,N/A,True,7.9/10,,,,,,,
Racing Stripes,2005,PG,14 Jan 2005,102 min,"Adventure, Comedy, Drama",Frederik Du Chau,"David Schmidt, Steven P. Wegner, Kirk DeMicco","Frankie Muniz, David Spade, Snoop Dogg","An abandoned zebra grows up believing he is a racehorse, and, with the help of his barnyard friends and a teenage girl, sets out to achieve his dream of racing with thoroughbreds.",English,United States,3 nominations total,https://m.media-amazon.com/images/M/MV5BMjE0NDA2MTQwM15BMl5BanBnXkFtZTcwMzYxNDcyMQ@@._V1_SX300.jpg,43,5.2,"18,598",tt0376105,movie,N/A,"$49,772,522",N/A,N/A,True,5.2/10,35%,43/100,,,,,
Elektra,1981,N/A,N/A,118 min,"Drama, Music",Götz Friedrich,Hugo von Hofmannsthal,"Leonie Rysanek, Astrid Varnay, Catarina Ligendza","Richard Strauss' classic opera version of the ancient Greek tragedy about the princess Elektra, who dreams of avenging her father Agamemnon's murder by his wife Clytemnestra and her lover.",German,West Germany,N/A,https://m.media-amazon.com/images/M/MV5BMTUyNjQwNDEzMV5BMl5BanBnXkFtZTcwODE5MjEzMQ@@._V1_SX300.jpg,N/A,8.6,87,tt0277689,movie,N/A,N/A,N/A,N/A,True,8.6/10,,,,,,,
Coach Carter,2005,PG-13,14 Jan 2005,136 min,"Biography, Drama, Sport",Thomas Carter,"Mark Schwahn, John Gatins","Samuel L. Jackson, Rob Brown, Robert Ri'chard",Controversy surrounds high school basketball coach Ken Carter after he benches his entire team for breaking their academic contract with him.,English,"United States, Germany",3 wins & 15 nominations total,https://m.media-amazon.com/images/M/MV5BNjk0M2Y4ZTUtNzA3MS00MWYwLThmYjktMmYzNzVkYzQ3NmFlXkEyXkFqcGc@._V1_SX300.jpg,57,7.3,"187,047",tt0393162,movie,N/A,"$67,264,877",N/A,N/A,True,7.3/10,63%,57/100,,,,,
Elektra,2005,PG-13,14 Jan 2005,97 min,"Action, Adventure, Crime",Rob Bowman,"Mark Steven Johnson, Frank Miller, Zak Penn","Jennifer Garner, Goran Visnjic, Will Yun Lee",An assassin's change of heart leads her into a war against an evil crime syndicate.,"English, Japanese","Switzerland, Canada, United States",2 nominations total,https://m.media-amazon.com/images/M/MV5BMTI3MTUwNzM5MV5BMl5BanBnXkFtZTcwNzczMDIzMw@@._V1_SX300.jpg,34,4.7,"101,748",tt0357277,movie,N/A,"$24,409,722",N/A,N/A,True,4.7/10,11%,34/100,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
White Noise,2005,PG-13,07 Jan 2005,101 min,"Drama, Horror, Mystery",Geoffrey Sax,Niall Johnson,"Michael Keaton, Deborah Kara Unger, Ian McNeice",An architect's desire to speak with his wife from beyond the grave becomes an obsession with supernatural repercussions.,English,"United Kingdom, Canada, United States",1 win & 2 nominations total,https://m.media-amazon.com/images/M/MV5BZmM5YmFjNTUtZmQ4Yi00M2FkLThmM2MtZTMyZWEyYjBiZjkzXkEyXkFqcGc@._V1_SX300.jpg,30,5.5,"51,773",tt0375210,movie,N/A,"$56,386,759",N/A,N/A,True,5.5/10,7%,30/100,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
White Noise,2023,N/A,23 Jul 2023,17 min,"Short, Thriller",Tamara Scherbak,"Christina Saliba, Tamara Scherbak","Bahia Watson, Ryan Hollyman, HoJo Rose",N/A,English,Canada,2 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BMWExNTFlMzEtY2UxMy00OTIxLTg0YzUtZGQ1ZWFmMWVkNWI0XkEyXkFqcGdeQXVyMTM0ODYzNzY3._V1_SX300.jpg,N/A,N/A,N/A,tt14675734,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
White Noise,2022,R,30 Dec 2022,136 min,"Comedy, Drama, Horror",Noah Baumbach,"Noah Baumbach, Don DeLillo","Adam Driver, Greta Gerwig, Don Cheadle","Dramatizes a contemporary American family's attempts to deal with the mundane conflicts of everyday life while grappling with the universal mysteries of love, death, and the possibility of happiness in an uncertain world.","English, German","United States, United Kingdom",2 wins & 25 nominations total,https://m.media-amazon.com/images/M/MV5BMDVmYTZmODMtNDU4YS00MzExLThmZTItOTM1ZDRiNmFmYWVhXkEyXkFqcGc@._V1_SX300.jpg,66,5.7,"46,716",tt6160448,movie,N/A,N/A,N/A,N/A,True,5.7/10,64%,66/100,,,,,
White Noise,2020,TV-14,21 Oct 2020,94 min,Documentary,Daniel Lombroso,N/A,"Mike Cernovich, William H. Regnery II, Lauren Southern","As white nationalist violence surges in America and across the world, this documentary represents an urgent warning about the power of extremism, and where it's going next.",English,United States,4 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BOTYxYzg1ZDAtZWVjZC00MDVjLTlhNTYtODE1NjA2ZThjODllXkEyXkFqcGc@._V1_SX300.jpg,77,5.9,914,tt12569462,movie,N/A,N/A,N/A,N/A,True,5.9/10,87%,77/100,,,,,
White Noise,2019,N/A,28 Jan 2019,240 min,Documentary,Antoine d'Agata,N/A,N/A,Photographer and filmmaker Antoine d'Agata explores the world of prostitution across the globe from his singular viewpoint through 25 monologues and encounters with sex workers.,"Spanish, Japanese, Thai, Central Khmer, English",France,N/A,https://m.media-amazon.com/images/M/MV5BMmEzN2Q4YWItZDcwZC00NGM4LWI4NmYtOGU4MTRjZjU0OTBkXkEyXkFqcGdeQXVyOTIxNDQ1MTQ@._V1_SX300.jpg,N/A,7.4,65,tt10801582,movie,N/A,N/A,N/A,N/A,True,7.4/10,,,,,,,
A Love Song for Bobby Long,2004,R,21 Jan 2005,119 min,Drama,Shainee Gabel,"Ronald Everett Capps, Shainee Gabel","Scarlett Johansson, John Travolta, Gabriel Macht",A headstrong young woman returns to New Orleans after the death of her estranged mother.,English,United States,4 nominations total,https://m.media-amazon.com/images/M/MV5BNmZjODdlN2QtMGJhYi00MzIwLThlMTAtMmJlNzkzZGU0YjA0XkEyXkFqcGc@._V1_SX300.jpg,48,7.1,"27,808",tt0369672,movie,N/A,"$164,308",N/A,N/A,True,7.1/10,44%,48/100,,,,,
The Merchant of Venice,1914,N/A,01 Feb 1914,N/A,Drama,"Phillips Smalley, Lois Weber","William Shakespeare, Lois Weber","Phillips Smalley, Lois Weber, Douglas Gerrard","A rich merchant, Antonio is depressed for no good reason, until his good friend Bassanio comes to tell him how he's in love with Portia. Portia's father has died and left a very strange will: only the man that picks the correct ca...","None, English",United States,N/A,https://m.media-amazon.com/images/M/MV5BOTdhMzg5ZDEtYTU2MS00YmIyLTlkYTctN2FmOWExNWZhOWViXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg,N/A,5.0,33,tt0004325,movie,N/A,N/A,N/A,N/A,True,5.0/10,,,,,,,
The Merchant of Venice,1969,N/A,01 Aug 2005,36 min,Drama,Orson Welles,"William Shakespeare, Orson Welles","Orson Welles, Charles Gray, Irina Maleeva","A rich merchant, Antonio is depressed for no good reason, until his good friend Bassanio comes to tell him how he's in love with Portia. Portia's father has died and left a very strange will: only the man that picks the correct ca...",English,"United States, West Germany, Italy",N/A,https://m.media-amazon.com/images/M/MV5BMzY5MjQwMzc5OF5BMl5BanBnXkFtZTgwODc2NDQzNzE@._V1_SX300.jpg,N/A,7.8,133,tt0283477,movie,N/A,N/A,N/A,N/A,True,7.8/10,,,,,,,
The Merchant of Venice,2001,N/A,08 Oct 2001,141 min,"Drama, History, Mystery","Chris Hunt, Trevor Nunn",William Shakespeare,"David Bamber, Peter De Jersey, Mark Umbers",N/A,"English, Yiddish","United Kingdom, Sweden",N/A,https://m.media-amazon.com/images/M/MV5BMjEwMjE5MTAyMl5BMl5BanBnXkFtZTcwOTg1NzUyMQ@@._V1_SX300.jpg,N/A,7.6,110,tt0298061,episode,,,,,True,7.6/10,,,,31,1,tt0066684,
The Merchant of Venice,1980,TV-14,17 Dec 1980,157 min,"Comedy, Drama",Jack Gold,William Shakespeare,"John Franklyn-Robbins, John Rhys-Davies, Alan David","A rich merchant, Antonio is depressed for no good reason, until his good friend Bassanio comes to tell him how he's in love with Portia. Portia's father has died and left a very strange will: only the man that picks the correct ca...",English,United Kingdom,Won 2 BAFTA 2 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BMTc4NTU5ODExMl5BMl5BanBnXkFtZTgwMDkzODk1MDE@._V1_SX300.jpg,N/A,7.2,293,tt0081152,movie,N/A,N/A,N/A,N/A,True,7.2/10,,,,,,,
The Merchant of Venice,1973,Not Rated,07 Oct 1973,120 min,Drama,John Sichel,William Shakespeare,"Laurence Olivier, Joan Plowright, Jeremy Brett","Shylock, a Jewish moneylender, demands his due of a pound of flesh for a forfeited loan.",English,United Kingdom,Nominated for 1 Primetime Emmy. 1 nomination total,https://m.media-amazon.com/images/M/MV5BODZiNjlmODYtNGIwOC00MmYwLTlkMWMtMzgwMTJhZjBjNWY0XkEyXkFqcGdeQXVyMDY4MzkyNw@@._V1_SX300.jpg,N/A,7.3,290,tt0070386,movie,N/A,N/A,N/A,N/A,True,7.3/10,,,,,,,
The Merchant of Venice,2004,R,18 Feb 2005,131 min,"Drama, Romance",Michael Radford,"William Shakespeare, Michael Radford","Al Pacino, Joseph Fiennes, Lynn Collins","In 16th century Venice, when a merchant must default on a large loan from an abused Jewish moneylender for a friend with romantic ambitions, the bitterly vengeful creditor demands a gruesome payment instead.","English, Italian, Arabic","United Kingdom, Italy, Luxembourg, United States",Nominated for 1 BAFTA Award2 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BY2I5NjkxZjYtYWM1NS00M2MzLTk0MTEtNmE2OTAxMzIwNDQxXkEyXkFqcGc@._V1_SX300.jpg,63,7.0,"39,301",tt0379889,movie,N/A,"$3,765,585",N/A,N/A,True,7.0/10,72%,63/100,,,,,
In Good Company,2008,N/A,05 Feb 2008,120 min,Documentary,Dennis W. Fitzgerald,N/A,Josh Ritter,N/A,English,USA,N/A,N/A,N/A,N/A,N/A,tt1186651,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
In Good Company,2004,PG-13,14 Jan 2005,109 min,"Comedy, Drama, Romance",Paul Weitz,Paul Weitz,"Dennis Quaid, Topher Grace, Scarlett Johansson",A middle-aged ad exec is faced with a new boss who's nearly half his age... and who also happens to be sleeping with his daughter.,English,United States,2 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BMjgzMjZhZGItZjM3YS00MTRkLWI4OTgtMmJiMDdmYTIyZDdhXkEyXkFqcGc@._V1_SX300.jpg,66,6.5,"57,506",tt0385267,movie,N/A,"$45,806,659",N/A,N/A,True,6.5/10,83%,66/100,,,,,
The Merchant of Venice,1972,N/A,16 Apr 1972,N/A,Drama,Cedric Messina,William Shakespeare,"Maggie Smith, Frank Finlay, Charles Gray","Antonio's friend Bassanio is in love and needs money to go courting. Using Antonio as his collateral, he borrows money from Shylock. But when the debt comes due, Shylock demands repayment in the form of a pound of Antonio's flesh.",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BNGE3NmJjNmYtZWY3NS00OWNjLTk3NTEtNmEzYmIxM2ZkMDY1XkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,63,tt0068937,episode,,,,,True,,,,,7,7,tt0165593,
Darkness,1993,Unrated,N/A,90 min,Horror,Leif Jonker,Leif Jonker,"Gary Miller, Michael Gisick, Randall Aviks, Cena Donham","A small community is besieged by vampires. After he watches friends ravaged in a convenience store, a lone avenger goes off to do battle with the undead, armed with shotgun, chainsaw, and ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BODc5MjM4NjY3N15BMl5BanBnXkFtZTcwODUyODIzMQ@@._V1_SX300.jpg,N/A,5.6,441,tt0106669,movie,N/A,N/A,N/A,N/A,True,5.6/10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Darkness,2002,PG-13,25 Dec 2004,88 min,Horror,Jaume Balagueró,"Jaume Balagueró, Fernando de Felipe, Miguel Tejada-Flores","Anna Paquin, Lena Olin, Iain Glen","There's something in this house - Something ancient and dark that remains still, hidden and silent. It can only wait, having been concealed in the shadows for years. In fact, its milieu is darkness.",English,"Spain, United States",2 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BODc3ODdlMWMtY2M4OS00YWY1LTg1M2ItZWZiYmQ4YjE5YmJmXkEyXkFqcGc@._V1_SX300.jpg,15,5.4,"20,616",tt0273517,movie,N/A,"$22,163,442",N/A,N/A,True,5.4/10,5%,15/100,,,,,
Fat Albert,2004,PG,25 Dec 2004,93 min,"Comedy, Family, Fantasy",Joel Zwick,"Bill Cosby, Charles Kipps","Kenan Thompson, Kyla Pratt, Omarion","Fat Albert and the Cosby Kids come to life and step out of their animated, inner-city Philadelphia world.",English,United States,3 nominations total,https://m.media-amazon.com/images/M/MV5BMTg2MzYxMDI2M15BMl5BanBnXkFtZTYwNTAzNTM3._V1_SX300.jpg,39,4.4,"13,479",tt0396592,movie,N/A,"$48,116,322",N/A,N/A,True,4.4/10,23%,39/100,,,,,
Darkness,2023,N/A,12 Apr 2023,43 min,"Short, Musical",James Chapeskie,James Chapeskie,"Nicole Beer, James Chapeskie, Pauline Chapeskie","When a mysterious girl living far away from human civilization is kidnapped by the slick and incredibly handsome man of pure evil, she must learn to trust in a young boy scout to keep her safe from the Darkness of the Night.",English,Canada,N/A,https://m.media-amazon.com/images/M/MV5BZWMxZTE4ZDUtOThkYS00MzI3LWEyMmItNDBhMWI3NzUxZDJiXkEyXkFqcGc@._V1_SX300.jpg,N/A,7.9,8,tt27534150,movie,N/A,N/A,N/A,N/A,True,7.9/10,,,,,,,
In the Realms of the Unreal,2004,Unrated,29 Mar 2008,81 min,"Documentary, Biography",Jessica Yu,"Henry Darger, Jessica Yu","Henry Darger, Dakota Fanning, Larry Pine","Janitor Henry Darger spent decades creating a 15,000-page illustrated novel depicting an epic battle between good and evil. His fantasy world, combining religious imagery and heroic drama, remained undiscovered until his twilight ...",English,United States,Nominated for 1 Primetime Emmy. 2 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BMTUwMjU5MTk0Nl5BMl5BanBnXkFtZTcwOTM0NjcyMQ@@._V1_SX300.jpg,74,7.3,"2,273",tt0390123,movie,N/A,"$417,120",N/A,N/A,True,7.3/10,69%,74/100,,,,,
The Phantom of the Opera,1983,N/A,29 Jan 1983,96 min,"Drama, Horror",Robert Markowitz,"Gaston Leroux, Sherman Yellen","Maximilian Schell, Jane Seymour, Michael York","The Budapest Opera House's diva commits suicide after the owner ruins her career for having rejected his advances but her conductor-husband, believed killed in a fire, plans his revenge on all those he deems responsible for her su...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYjZiZWQwYTQtOGQyYy00N2I4LTgxN2UtMjAwYzY3OTM2MWQ5XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_SX300.jpg,N/A,5.5,436,tt0086101,movie,N/A,N/A,N/A,N/A,True,5.5/10,,,,,,,
The Phantom of the Opera,1988,N/A,03 May 1988,60 min,"Animation, Horror","Al Guest, Jean Mathieson","Gaston Leroux, Al Guest, Jean Mathieson","Aiden Grennell, Collette Proctor, Daniel Reardon","An animated version of Gaston Leroux's everlasting tale of ""The Phantom of the Opera"". Christine has been acting strange the last days: she first of all got the lead part on a new opera and she's arrogant with people. A masked Pha...",English,Ireland,N/A,https://m.media-amazon.com/images/M/MV5BOGQwNmVhZDAtYmJmYS00OWViLTliYzMtOGIxYzgxZDdjNzM1XkEyXkFqcGdeQXVyMTUxNDM0NTE@._V1_SX300.jpg,N/A,6.7,165,tt0829262,movie,N/A,N/A,N/A,N/A,True,6.7/10,,,,,,,
The Phantom of the Opera,1991,Not Rated,07 Jun 1991,93 min,"Musical, Drama, Horror",Darwin Knight,"Bruce Falstein, Gaston Leroux","James Baldwin, Darin De Paul, Alexandra Kinter","France, 1900. As a young girl, Christine is told by her father of the 'Spirit of the Music' - a guardian angel who comes to a select few with the gift of 'perfect music'. Ten years later, Christine - now a promising singer at the ...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTUyNDYzNzU4NV5BMl5BanBnXkFtZTcwODQxNzAyMQ@@._V1_SX300.jpg,N/A,4.4,135,tt0220699,movie,27 Feb 2001,N/A,Water Bearer Films Inc.,N/A,True,4.4/10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Hotel Rwanda,2004,PG-13,04 Feb 2005,121 min,"Biography, Drama, History",Terry George,"Keir Pearson, Terry George","Xolani Mali, Don Cheadle, Desmond Dube","Paul Rusesabagina, a hotel manager, houses over a thousand Tutsi refugees during their struggle against the Hutu militia in Rwanda, Africa.","English, French, Kinyarwanda","United States, United Kingdom, South Africa, Italy",Nominated for 3 Oscars. 16 wins & 49 nominations total,https://m.media-amazon.com/images/M/MV5BY2FmMWRmZmQtN2IzMS00OGVmLWFmNjktMTM0YWQzODcwYTEwXkEyXkFqcGc@._V1_SX300.jpg,79,8.1,"388,289",tt0395169,movie,N/A,"$23,530,892",N/A,N/A,True,8.1/10,91%,79/100,,,,,
The Phantom of the Opera,1989,R,03 Nov 1989,93 min,"Drama, Horror, Music",Dwight H. Little,"Gaston Leroux, Gerry O'Hara, Duke Sandefur","Robert Englund, Jill Schoelen, Alex Hyde-White","A young soprano becomes the obsession of a horribly disfigured composer, who has plans for those who oppose him or the young singer.",English,"United States, United Kingdom, Hungary",1 win,https://m.media-amazon.com/images/M/MV5BMTlmYzkwYmQtZDQ3MS00NGQ0LTk0ZDQtYmYxYTgwZmEyNzg0XkEyXkFqcGc@._V1_SX300.jpg,N/A,5.5,"4,638",tt0098090,movie,N/A,"$3,953,745",N/A,N/A,True,5.5/10,33%,,,,,,
The Phantom of the Opera,1962,Approved,15 Aug 1962,84 min,"Drama, Horror, Music",Terence Fisher,"Anthony Hinds, Gaston Leroux","Herbert Lom, Heather Sears, Edward de Souza",An acid-scarred composer has his dwarf helper bring an opera singer to his London sewer hide-out.,English,United Kingdom,1 nomination total,https://m.media-amazon.com/images/M/MV5BM2YwNDQ5NjMtMGYwMy00ZTY4LTkzMjktMTM4YzY0YTNmNWZlXkEyXkFqcGc@._V1_SX300.jpg,N/A,6.4,"4,008",tt0056347,movie,11 Jul 1995,N/A,Universal,N/A,True,6.4/10,,,,,,,
The Phantom of the Opera,2004,PG-13,21 Jan 2005,143 min,"Drama, Musical, Romance",Joel Schumacher,"Gaston Leroux, Andrew Lloyd Webber, Joel Schumacher","Gerard Butler, Emmy Rossum, Patrick Wilson",A young soprano becomes the obsession of a disfigured and murderous musical genius who lives beneath the Paris Opéra House.,"English, Italian","United Kingdom, United States",Nominated for 3 Oscars. 7 wins & 42 nominations total,https://m.media-amazon.com/images/M/MV5BNDczNzg4OTM3MV5BMl5BanBnXkFtZTcwOTQzMTEzMw@@._V1_SX300.jpg,40,7.2,"136,113",tt0293508,movie,N/A,"$51,293,931",N/A,N/A,True,7.2/10,32%,40/100,,,,,
The Phantom of the Opera,1925,Passed,15 Nov 1925,93 min,"Horror, Music","Rupert Julian, Lon Chaney, Ernst Laemmle","Gaston Leroux, Walter Anthony, Elliott J. Clawson","Lon Chaney, Mary Philbin, Norman Kerry","A mad, disfigured composer seeks love with a lovely young opera singer.",English,United States,4 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BMjVjYWMwZDYtZTllNC00ZGY1LWEwYzktOWVmODNlMThhMzZmXkEyXkFqcGc@._V1_SX300.jpg,N/A,7.5,"21,277",tt0016220,movie,N/A,"$3,751,476",Hammer Films,N/A,True,7.5/10,90%,,,,,,
Meet the Fockers,2004,PG-13,22 Dec 2004,115 min,"Comedy, Romance",Jay Roach,"Jim Herzfeld, Marc Hyman, John Hamburg","Robert De Niro, Ben Stiller, Dustin Hoffman",All hell breaks loose when the Byrnes family meets the Focker family for the first time.,"English, Spanish, Hebrew",United States,2 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BMGI0NDZhODctZWYwNC00ZGZhLTg2N2UtMzdiZjM0OTM4NTY0XkEyXkFqcGc@._V1_SX300.jpg,41,6.4,"299,051",tt0290002,movie,N/A,"$279,261,160",N/A,N/A,True,6.4/10,38%,41/100,,,,,
The Aviator,2004,PG-13,25 Dec 2004,170 min,"Biography, Drama",Martin Scorsese,John Logan,"Leonardo DiCaprio, Cate Blanchett, Kate Beckinsale",A biopic depicting the early years of legendary director and aviator Howard Hughes' career from the late 1920s to the mid 1940s.,"English, Persian","Germany, United States",Won 5 Oscars. 89 wins & 131 nominations total,https://m.media-amazon.com/images/M/MV5BYTUyYWJlNDgtOTM5Ny00YTQ3LWFmYTgtZjJiNTNkYjJlMmY4XkEyXkFqcGc@._V1_SX300.jpg,77,7.5,"400,108",tt0338751,movie,N/A,"$102,610,330",N/A,N/A,True,7.5/10,86%,77/100,,,,,
