Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Error,Rating_InternetMovieDatabase,Rating_RottenTomatoes,Rating_Metacritic,totalSeasons,Season,Episode,seriesID
Focus,2014,R,15 Mar 2014,87 min,Comedy,Christopher Young,"Josh Blacker, Christopher Young","Josh Blacker, Rebecca Davis, Ryan Beil","A company man struggles to save his career, his romantic relationship and his friendship with his colleagues in this corporate comedy.",English,Canada,3 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BMTY5MTY1NjM1MF5BMl5BanBnXkFtZTgwMjQyMDMwMDE@._V1_SX300.jpg,N/A,6.7,71,tt2949588,movie,N/A,N/A,N/A,N/A,True,,6.7/10,,,,,,
The Lazarus Effect,2010,N/A,24 May 2010,32 min,"Documentary, Short",Lance Bangs,N/A,N/A,Patients and medical staff in Zambia speak about their experiences with free antiretroviral drug therapy and its effects on HIV/AIDS.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BY2JhZTEyZGItZGY0Yi00ODk3LThhZTYtMjAyMTgxMWM5NDcyXkEyXkFqcGdeQXVyMjgzMTQ0OTg@._V1_SX300.jpg,N/A,6.4,45,tt1612590,movie,N/A,N/A,N/A,N/A,True,,6.4/10,,,,,,
After the Ball,1957,N/A,12 Mar 2023,89 min,"Biography, Musical",Compton Bennett,"Hubert Gregg, Peter Blackmore","Pat Kirkwood, Laurence Harvey, Jerry Stovin","The life and loves of Music hall singer Vesta Tilley, who married into the nobility.",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BZTZkZGMyYWItMmQ1Yi00NzVjLWE4NjItMjQ1MGMxMzk1ZjY0XkEyXkFqcGdeQXVyMDY4MzkyNw@@._V1_SX300.jpg,N/A,6.0,92,tt0045481,movie,N/A,N/A,N/A,N/A,True,,6.0/10,,,,,,
Hot Tub Time Machine 2,2015,R,20 Feb 2015,93 min,"Comedy, Mystery, Sci-Fi",Steve Pink,"Josh Heald, John Karnay","Rob Corddry, Craig Robinson, Clark Duke","When Lou's shot in the groin, Nick and Jacob drag him in the Hot Tub Time Machine to go back in time and save Lou. The three end up 10 years in the future, where they need to go to find the shooter.",English,United States,3 nominations total,https://m.media-amazon.com/images/M/MV5BMTU3NzQzMzE0NV5BMl5BanBnXkFtZTgwMDM4MTI0NDE@._V1_SX300.jpg,29,5.0,"43,814",tt2637294,movie,N/A,"$12,314,651",N/A,N/A,True,,5.0/10,14%,29/100,,,,
The DUFF,2015,PG-13,20 Feb 2015,101 min,"Comedy, Romance",Ari Sandel,"Josh A. Cagan, Kody Keplinger","Mae Whitman, Bella Thorne, Robbie Amell","A high school senior instigates a social pecking order revolution after finding out that she has been labeled the DUFF - Designated Ugly Fat Friend - by her prettier, more popular counterparts.","English, Spanish",United States,1 win & 8 nominations total,https://m.media-amazon.com/images/M/MV5BMTc3OTg3MDUwN15BMl5BanBnXkFtZTgwMTAwMTkxNDE@._V1_SX300.jpg,56,6.4,"105,770",tt1666801,movie,N/A,"$34,030,343",N/A,N/A,True,,6.4/10,73%,56/100,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
Fifty Shades of Grey,2015,R,13 Feb 2015,125 min,"Drama, Romance, Thriller",Sam Taylor-Johnson,"Kelly Marcel, E.L. James","Dakota Johnson, Jamie Dornan, Jennifer Ehle","Literature student Anastasia Steele's life changes forever when she meets handsome, yet tormented, billionaire Christian Grey.",English,United States,Nominated for 1 Oscar. 9 wins & 30 nominations total,https://m.media-amazon.com/images/M/MV5BMjE1MTM4NDAzOF5BMl5BanBnXkFtZTgwNTMwNjI0MzE@._V1_SX300.jpg,46,4.2,"351,564",tt2322441,movie,N/A,"$166,167,230",N/A,N/A,True,,4.2/10,25%,46/100,,,,
Above All Things,2018,N/A,15 Mar 2018,90 min,Drama,Monica Brady,Monica Brady,"John Behlmann, Michael Rabe, Valeri Mudek","ABOVE ALL THINGS follows our hero, Bobby Larsen, who retreats to the family cottage by a lake in Upstate New York to deal with the death of his wife who comes back to haunt him in the land of the living.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZGZjYmZjZWYtMmY0My00YmI1LTkwZGItMjcxODI0NzY0YmY2XkEyXkFqcGdeQXVyMTk5MjAyMjM@._V1_SX300.jpg,N/A,6.3,107,tt5089932,movie,N/A,N/A,N/A,N/A,True,,6.3/10,,,,,,
The Last Five Years,2014,PG-13,12 Feb 2015,94 min,"Comedy, Drama, Musical",Richard LaGravenese,"Jason Robert Brown, Richard LaGravenese","Anna Kendrick, Jeremy Jordan, Tamara Mintz",A struggling actress and her novelist lover each illustrate the struggle and deconstruction of their love affair.,English,United States,1 win & 1 nomination total,https://m.media-amazon.com/images/M/MV5BMTA2MTMwMjIxMTdeQTJeQWpwZ15BbWU4MDAwMTYxNzMx._V1_SX300.jpg,60,5.9,"10,938",tt2474024,movie,N/A,"$145,427",N/A,N/A,True,,5.9/10,59%,60/100,,,,
The Last Five Years,2020,N/A,26 Nov 2020,88 min,"Comedy, Drama, Musical",Jonathan O'Boyle,Jason Robert Brown,"Oli Higginson, Molly Lynch","Jason Robert Brown's Drama Desk Award winning musical, The Last Five Years, is an emotionally powerful and intimate show about two New Yorkers who fall in and out of love over the course of five years.",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BZTRjMTA4ZGUtMTcyNy00ZmMxLWFlOTktNGY0M2IwYzk4Yjk1XkEyXkFqcGc@._V1_SX300.jpg,N/A,7.2,26,tt13589412,movie,N/A,N/A,N/A,N/A,True,,7.2/10,,,,,,
Kingsman: The Secret Service,2014,R,13 Feb 2015,129 min,"Action, Adventure, Comedy",Matthew Vaughn,"Jane Goldman, Matthew Vaughn, Mark Millar","Adrian Quinton, Colin Firth, Mark Strong","A spy organisation recruits a promising street kid into the agency's training program, while a global threat emerges from a twisted tech genius.","English, Arabic, Swedish","United Kingdom, United States",11 wins & 36 nominations total,https://m.media-amazon.com/images/M/MV5BODk1MTYwNTAtYmI5Zi00OWYyLWE0MzQtOWE4NDIxZmU2MjMwXkEyXkFqcGc@._V1_SX300.jpg,60,7.7,"765,230",tt2802144,movie,N/A,"$128,261,724",N/A,N/A,True,,7.7/10,75%,60/100,,,,
The Voices,2020,Not Rated,12 May 2020,96 min,"Horror, Thriller","Wesley Alley, Bradley Fowler",Bradley Fowler,"Amanda Markowitz, Victoria Matlock, Juliana Sada","A young woman seeks sanctuary at a remote family home, where she struggles to cope with her sister's paranoid schizophrenia and her own sanity before it tears them apart.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNWIwM2I1OGYtN2U5NS00YTA0LWJlODctMGM3ZTYyNTc4MjYwXkEyXkFqcGc@._V1_SX300.jpg,N/A,3.7,776,tt5950596,movie,N/A,N/A,N/A,N/A,True,,3.7/10,,,,,,
Seventh Son,2014,N/A,01 Sep 2014,11 min,"Documentary, Short, Family",Narayan Van Maele,Narayan Van Maele,Brian Lavin,"Since ancient times the seventh son has been said to possess great magic. They are healers, in tune with nature, animals, and all living things.",English,Ireland,N/A,https://m.media-amazon.com/images/M/MV5BMTQ1MDQzNjk5MV5BMl5BanBnXkFtZTgwNDQ3MzY2MzE@._V1_SX300.jpg,N/A,N/A,8,tt4108028,movie,N/A,N/A,N/A,N/A,True,,,12%,,,,,
One Small Hitch,2013,Not Rated,14 Feb 2015,105 min,"Comedy, Romance",John Burgess,Dode B. Levenson,"Shane McRae, Aubrey Dollar, Daniel J. Travanti",Josh's girlfriend wants to get married. Molly's boyfriend is married. Josh and Molly fly to the wedding in Chicago together and pretend to be engaged to make their parents happy. Comedy follows...does romance?,English,United States,72 wins & 73 nominations,https://m.media-amazon.com/images/M/MV5BOTQ0NDQ5OTYwM15BMl5BanBnXkFtZTgwOTcxNzMzNDE@._V1_SX300.jpg,N/A,6.5,"5,457",tt1937269,movie,N/A,"$7,965",N/A,N/A,True,,6.5/10,17%,,,,,
Old Fashioned,2014,PG-13,13 Feb 2015,115 min,"Drama, Romance",Rik Swartzwelder,Rik Swartzwelder,"Elizabeth Roberts, Rik Swartzwelder, LeJon Woods","A reformed frat boy opens an antique store in a college town and falls for the free-spirited girl who moves into the apartment above his shop. In time, this unlikely pair fall into a traditional courtship..",English,United States,5 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BMjcxNzk4ODM3Nl5BMl5BanBnXkFtZTgwODA4OTI5MzE@._V1_SX300.jpg,29,5.0,"2,157",tt2048824,movie,N/A,"$1,914,090",N/A,N/A,True,,5.0/10,18%,29/100,,,,
Old Fashioned,2021,Not Rated,N/A,2 min,"Short, Comedy, Western",Maria Gajdosik,Maria Gajdosik,"Emily Gerlach, Nicholas Haren, John Howard",Two men have an old-fashioned stand off to determine which of them is the best shot in town,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZDA1YWVlNTUtOTNjYy00NGM0LTgyYmEtYWM1OGFmODBhNmI2XkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,N/A,tt19818464,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Jupiter Ascending,2015,PG-13,06 Feb 2015,127 min,"Action, Adventure, Sci-Fi","Lana Wachowski, Lilly Wachowski","Lilly Wachowski, Lana Wachowski","Mila Kunis, Channing Tatum, Sean Bean",A genetically engineered soldier informs a young woman of her extraordinary destiny.,"English, Russian","United States, Australia",4 wins & 16 nominations total,https://m.media-amazon.com/images/M/MV5BMTQyNzk2MjA2NF5BMl5BanBnXkFtZTgwMjEwNzk3MjE@._V1_SX300.jpg,40,5.3,"200,075",tt1617661,movie,N/A,"$47,387,723",N/A,N/A,True,,5.3/10,27%,40/100,,,,
The Voices,2014,R,06 Feb 2015,103 min,"Comedy, Crime, Horror",Marjane Satrapi,Michael R. Perry,"Ryan Reynolds, Gemma Arterton, Anna Kendrick","A likable guy pursues his office crush with help from his evil talking pets, but things turn sinister when she stands him up for a date.",English,"United States, Germany",3 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BMTQ2NTkzOTAzMV5BMl5BanBnXkFtZTgwMzc2NTAwNDE@._V1_SX300.jpg,58,6.3,"65,902",tt1567437,movie,N/A,N/A,N/A,N/A,True,,6.3/10,74%,58/100,,,,
Seventh Son,2014,PG-13,06 Feb 2015,102 min,"Action, Adventure, Fantasy",Sergei Bodrov,"Charles Leavitt, Steven Knight, Matt Greenberg","Ben Barnes, Julianne Moore, Jeff Bridges","When Mother Malkin, the queen of evil witches, escapes the pit she was imprisoned in by professional monster hunter Spook decades ago and kills his apprentice, he recruits young Tom, the seventh son of the seventh son, to help him.",English,"United Kingdom, China, Canada, United States",2 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BMjAxNTg2MDkyN15BMl5BanBnXkFtZTgwNzA3NzY1MjE@._V1_SX300.jpg,30,5.5,"83,463",tt1121096,movie,N/A,"$17,223,265",N/A,N/A,True,,5.5/10,12%,30/100,,,,
Black or White,2014,PG-13,30 Jan 2015,121 min,Drama,Mike Binder,Mike Binder,"Kevin Costner, Octavia Spencer, Gillian Jacobs","A grieving widower is drawn into a custody battle over his granddaughter, whom he helped raise her entire life.",English,United States,1 win & 4 nominations,https://m.media-amazon.com/images/M/MV5BMTYyMzE2NTE5MV5BMl5BanBnXkFtZTgwNDI3ODI2MzE@._V1_SX300.jpg,45,6.6,"14,065",tt2883434,movie,N/A,"$21,571,189",N/A,N/A,True,,6.6/10,37%,45/100,,,,
Wild Card,2015,R,14 Jan 2015,92 min,"Action, Crime, Drama",Simon West,William Goldman,"Jason Statham, Michael Angarano, Dominik Garcia","When a Las Vegas bodyguard with lethal skills and a gambling problem gets in trouble with the mob, he has one last play...and it's all or nothing.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjAyNjkyOTgzNF5BMl5BanBnXkFtZTgwMTk0MDc2MzE@._V1_SX300.jpg,40,5.6,"63,462",tt2231253,movie,N/A,N/A,N/A,N/A,True,,5.6/10,30%,40/100,,,,
Wild Card,1992,PG-13,28 Oct 1992,95 min,"Mystery, Thriller, Western",Mel Damski,"Ted Thackrey Jr., Scobie Richardson","Powers Boothe, Cindy Pickett, Terry O'Quinn","Thriller about a former preacher, now a professional gambler, who heads down New Mexico way to visit an old buddy, only for him to be killed. It is not long before the Preacher is uncovering a hotbed of corruption and murder in th...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNTQ0YzA2ODItNDM5Mi00MjdiLWIwYzctNjk1YmNmYjI4YWI3XkEyXkFqcGc@._V1_SX300.jpg,N/A,5.4,100,tt0105818,movie,N/A,N/A,N/A,N/A,True,,5.4/10,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
The Devil's Violinist,2013,R,30 Jan 2015,122 min,"Biography, Drama, Musical",Bernard Rose,Bernard Rose,"David Garrett, Jared Harris, Joely Richardson","19th Century violinist and composer Niccolò Paganini incurs the wrath of his diabolical manager while preparing for his debut performance in London, and falling for the daughter of an English impresario.","English, French","Germany, Italy",2 nominations,https://m.media-amazon.com/images/M/MV5BNTQ1MjUzMTY0Nl5BMl5BanBnXkFtZTgwNjAwNDM1MDE@._V1_SX300.jpg,38,6.0,"3,891",tt2401715,movie,N/A,"$11,294",N/A,N/A,True,,6.0/10,31%,38/100,,,,
The Loft,2014,R,30 Jan 2015,108 min,"Mystery, Romance, Thriller",Erik Van Looy,"Bart De Pauw, Wesley Strick","Karl Urban, James Marsden, Wentworth Miller","Five married men secretly share a penthouse loft in the city where they can carry out secret affairs. However, their fantasy becomes a nightmare when they discover a dead woman in the loft and realize one of the group must be invo...",English,"Belgium, United States",1 nomination total,https://m.media-amazon.com/images/M/MV5BMjAyNTM4ODM5NV5BMl5BanBnXkFtZTgwNTA4NDE3MzE@._V1_SX300.jpg,24,6.3,"62,671",tt1850397,movie,N/A,"$6,002,684",N/A,N/A,True,,6.3/10,14%,24/100,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
Project Almanac,2015,PG-13,30 Jan 2015,106 min,"Drama, Mystery, Sci-Fi",Dean Israelite,"Jason Pagan, Andrew Deutschman","Amy Landecker, Sofia Black-D'Elia, Virginia Gardner","A group of teens discovers secret plans for a time machine, and construct one. However, things start to get out of control.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTUxMjQ2NjI4OV5BMl5BanBnXkFtZTgwODc2NjUwNDE@._V1_SX300.jpg,47,6.4,"86,969",tt2436386,movie,N/A,"$22,348,241",N/A,N/A,True,,6.4/10,38%,47/100,,,,
Wild Card,2011–2014,TV-PG,N/A,N/A,"Comedy, Drama",N/A,N/A,"Jennifer Finnigan, Ben Lawson, Edi Gathegi","What happens in Vegas stays in Vegas... but only if you have a good lawyer. In this witty procedural about people behaving badly, two very different lawyers handle the type of problems that happen after the sun goes down and need ...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNzZlMmViZDQtYWMzOC00OWRhLWE5M2UtZGMxZWUwMDYyNDU5XkEyXkFqcGc@._V1_SX300.jpg,N/A,5.8,286,tt1772201,series,,,,,True,,5.8/10,,,1,,,
Cake,2013,N/A,N/A,20 min,"Short, Thriller",Benjamin Low,Benjamin Low,"Joe Moreira, Maxi Lim, Douglas Lam","Every moral has a price, as long as the price is right",English,Singapore,N/A,N/A,N/A,N/A,N/A,tt3038226,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Son of a Gun,2014,R,11 Dec 2014,108 min,"Action, Crime, Drama",Julius Avery,"Julius Avery, John Collee","Ewan McGregor, Brenton Thwaites, Alicia Vikander","JR busts out of prison with Brendan Lynch, Australia's most notorious criminal, and joins Lynch's gang for a gold heist that soon pits the two men against one another.","English, Serbo-Croatian","Australia, United Kingdom, Canada",2 nominations total,https://m.media-amazon.com/images/M/MV5BODZlMDQ5MjEtNjU0NS00M2JjLWJiM2UtMDBjZDMxZGEzOTVhXkEyXkFqcGc@._V1_SX300.jpg,49,6.4,"30,370",tt2452200,movie,N/A,N/A,N/A,N/A,True,,6.4/10,63%,49/100,,,,
Mortdecai,2015,R,23 Jan 2015,107 min,"Action, Adventure, Comedy",David Koepp,"Eric Aronson, Kyril Bonfiglioli","Johnny Depp, Gwyneth Paltrow, Ewan McGregor","Juggling angry Russians, the British Mi5, and an international terrorist, debonair art dealer and part-time rogue Charlie Mortdecai races to recover a stolen painting rumored to contain a code that leads to lost gold.",English,"United States, United Kingdom",1 win & 9 nominations total,https://m.media-amazon.com/images/M/MV5BMjM3NDcxOTM5Ml5BMl5BanBnXkFtZTgwNTEwNzE0MzE@._V1_SX300.jpg,27,5.5,"78,490",tt3045616,movie,N/A,"$7,696,134",N/A,N/A,True,,5.5/10,12%,27/100,,,,
Son of a Gun,1918,N/A,20 Jan 1918,N/A,"Short, Comedy",F. Richard Jones,Henry Lehrman (scenario),"Billie Ritchie, Winifred Westover, Hugh Fay, Sidney Smith",N/A,English,USA,N/A,N/A,N/A,N/A,N/A,tt1341269,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
The Boy Next Door,2008,N/A,14 Nov 2008,14 min,"Short, Drama, Romance",Gregor Schmidinger,Gregor Schmidinger,"Michael W Ellison, Truman Chambers, Damon Preston","A closeted male travels and hires male prostitutes while away. Upon arrival, the hustler is nervous and uncomfortable and takes Valium to cope. The host suddenly gets a call and must leave; he gives the hustler money and tells him...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTcxNzAyMzYwN15BMl5BanBnXkFtZTcwMjIwMDAzMg@@._V1_SX300.jpg,N/A,6.8,836,tt1352357,movie,N/A,N/A,N/A,N/A,True,,6.8/10,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
The Boy Next Door,2008,PG-13,09 Jun 2009,90 min,"Crime, Thriller",Neill Fearnley,Peter Layton,"Dina Meyer, Woody Jeffreys, Marc Menard","Published author and photographer Sara Wylde takes a writer's break--a trip--to gain inspiration for a novel. She soon finds sensual intrigue, and a clue, before realizing she's stepped into a mysterious and life-threatening reality.",English,Canada,N/A,https://m.media-amazon.com/images/M/MV5BYWVhODAxNGQtMDMxZS00OGM0LThhYmEtOTAyNDgxMDVhMTJmXkEyXkFqcGc@._V1_SX300.jpg,N/A,4.9,450,tt1340765,movie,N/A,N/A,N/A,N/A,True,,4.9/10,,,,,,
The Boy Next Door,2015,R,23 Jan 2015,91 min,Thriller,Rob Cohen,Barbara Curry,"Jennifer Lopez, Ryan Guzman, Kristin Chenoweth","A woman, separated from her unfaithful husband, falls for a younger man who has moved in next door, but their torrid affair soon takes a dangerous turn.",English,United States,1 win & 6 nominations total,https://m.media-amazon.com/images/M/MV5BMTgxNTEyMTYzOV5BMl5BanBnXkFtZTgwNzQ4OTg5MjE@._V1_SX300.jpg,30,4.7,"47,151",tt3181822,movie,N/A,"$35,423,380",N/A,N/A,True,,4.7/10,12%,30/100,,,,
The Boy Next Door,2016,N/A,N/A,16 min,"Short, Comedy, Drama","Giles Andrews, John McCrite","Giles Andrews, John McCrite","David Baracskai, Joe Camareno, Ray Samoa","When a middle-aged, sexually frustrated, man agrees to help his husband steal the neighbor's prized mid-century art piece in exchange for sex, he finds himself in a compromising position when they unexpectedly discover the neighbo...",English,United States,1 win,https://m.media-amazon.com/images/M/MV5BMjUxNjMwMTQyOF5BMl5BanBnXkFtZTgwMDg3NTA0ODE@._V1_SX300.jpg,N/A,N/A,N/A,tt5315204,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
The Boy Next Door,1962,N/A,N/A,18 min,"Family, Short",Ernest Reid,Ernest Reid,N/A,"A family moves into a house in the suburbs. Jacques, the adolescent son, speaks only French. Jimmy, the adolescent boy who lives in the house next door, speaks only English. There is an initial curiosity between the two from afar,...","English, French",Canada,N/A,N/A,N/A,N/A,N/A,tt0225215,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Cake,2005,R,02 Dec 2005,94 min,"Comedy, Romance",Nisha Ganatra,Tassie Cameron,"Heather Graham, David Sutcliffe, Taye Diggs",A travel writer (Graham) who begrudgingly assumes control of her father's wedding magazine finds the new experience might just change her take on love.,English,"Canada, United States",N/A,https://m.media-amazon.com/images/M/MV5BMTI1MDMxMTc0M15BMl5BanBnXkFtZTcwMDgyNjEzMQ@@._V1_SX300.jpg,N/A,4.9,"4,111",tt0413879,movie,N/A,N/A,N/A,N/A,True,,4.9/10,,,,,,
Cake,2004,R,08 Jul 2004,88 min,"Action, Crime",Juwan Chung,Juwan Chung,"Juwan Chung, Ben Baller, Dewey Canton, Shawn Harris","Three LA drug dealers risk their lives and friendship when egos and lust for money get them in over their heads. Their lives of crime catch up with them as they find themselves running from the Mexican Mafia, the DEA and each other.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTg5NDQ2MTE0MV5BMl5BanBnXkFtZTcwNTc2MDcyMQ@@._V1_SX300.jpg,N/A,6.6,34,tt0419622,movie,N/A,N/A,N/A,N/A,True,,6.6/10,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
Cake,2022,N/A,06 Oct 2022,110 min,"Comedy, Romance, Thriller","Prosper Edesiri Arhawho, Arun Miriyala",Ronke Gbede,"Charlotte Levy, Tope Tedela, Ana Jimenez McMillan",N/A,English,"Nigeria, United States",N/A,https://m.media-amazon.com/images/M/MV5BMGVlMjYyOWMtOWEwMi00MDdlLTg0Y2YtYmUwYzRkYTY1Mzk5XkEyXkFqcGdeQXVyNzc5NDg5Mjc@._V1_SX300.jpg,N/A,N/A,N/A,tt18334720,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Eat your cake; I'm a Vietnamese Refugee,2010,N/A,N/A,10 min,"Documentary, Animation, Short",Sally Tran,Sally Tran,N/A,Eat your cake; I'm a Vietnamese Refugee is about courage and survival. It's about having the will and perseverance to succeed despite considerable obstacles. The story of Mitchell remarkable journey at the age of 12 is told through t,English,New Zealand,N/A,N/A,N/A,N/A,N/A,tt4682798,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Cake: The Series,2020–,N/A,06 May 2020,N/A,"Comedy, Drama",N/A,N/A,"Sh'Kia, Edward Wilson, Daniel Augustin",A comedy-drama that explores the life of a young black pastry chef and her eccentric family and friends as she strives to open a small-town bakery.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYWUzMmI1YmMtMWQxMS00M2Q5LTljYWEtMDE3MzE0ZDhhNmZmXkEyXkFqcGdeQXVyODg3MzYwOTM@._V1_SX300.jpg,N/A,N/A,9,tt7623546,series,,,,,True,,,,,1,,,
Cake,2015,N/A,N/A,16 min,"Short, Comedy, Drama",Jacintho Muinos,Jacintho Muinos,"Shane Savage, Pat Moonie, Kate Jason-Omodei","A late night Internet hook-up between a housebound gamer and a relentless party boy runs overtime and awkwardly transitions into a neighbourhood BBQ. Trapped amongst the oldies, the two young men discover what they're actually loo...",English,Australia,1 win,https://m.media-amazon.com/images/M/MV5BMDVjYWM3NWQtZTEyMi00YzcxLWE1YzMtYjY2MmRjMzEwZWFlXkEyXkFqcGdeQXVyNDM3MDQ2MDM@._V1_SX300.jpg,N/A,N/A,28,tt5480864,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
